,;utc_timestamp;price
3876,3876;98845;29.98
3877,3877;98846;31.9
3878,3878;98847;31.83
3879,3879;98848;35.3
3880,3880;98849;37.95
3881,3881;98850;43.1
3882,3882;98851;43.27
3883,3883;98852;38.38
3884,3884;98853;37.08
3885,3885;98854;30.17
3886,3886;98855;25.99
3887,3887;98856;24.42
3888,3888;98857;23. Feb
3889,3889;98858;20. Mai
3890,3890;98859;23. Jan
3891,3891;98860;23. Sep
3892,3892;98861;31.02
3893,3893;98862;36.44
3894,3894;98863;37.95
3895,3895;98864;34.02
3896,3896;98865;29.29
3897,3897;98866;27.35
3898,3898;98867;23.65
3899,3899;98868;23. Jun
3900,3900;98869;23. Apr
3901,3901;98870;23. Mai
3902,3902;98871;26. Jun
3903,3903;98872;27.56
3904,3904;98873;31.34
3905,3905;98874;33.78
3906,3906;98875;34.11
3907,3907;98876;31.95
3908,3908;98877;27.32
3909,3909;98878;23. Mai
3910,3910;98879;18. Jan
3911,3911;98880;16. Jan
3912,3912;98881;17.95
3913,3913;98882;19. Aug
3914,3914;98883;20. Feb
3915,3915;98884;26.76
3916,3916;98885;31.95
3917,3917;98886;35.95
3918,3918;98887;35.99
3919,3919;98888;33.48
3920,3920;98889;31.06
3921,3921;98890;28.96
3922,3922;98891;27. Jan
3923,3923;98892;24.45
3924,3924;98893;24. Feb
3925,3925;98894;26.57
3926,3926;98895;27.59
3927,3927;98896;30. Mrz
3928,3928;98897;35.93
3929,3929;98898;40.0
3930,3930;98899;42.24
3931,3931;98900;38.91
3932,3932;98901;36.82
3933,3933;98902;32.97
3934,3934;98903;30.66
3935,3935;98904;26.78
3936,3936;98905;26.96
3937,3937;98906;26.87
3938,3938;98907;26.69
3939,3939;98908;26.76
3940,3940;98909;26.93
3941,3941;98910;27. Jul
3942,3942;98911;28.73
3943,3943;98912;28.23
3944,3944;98913;27.82
3945,3945;98914;27.88
3946,3946;98915;25.95
3947,3947;98916;27.69
3948,3948;98917;27.65
3949,3949;98918;27.79
3950,3950;98919;28.34
3951,3951;98920;30.66
3952,3952;98921;36.9
3953,3953;98922;38.74
3954,3954;98923;38.37
3955,3955;98924;38.55
3956,3956;98925;37.45
3957,3957;98926;36.95
3958,3958;98927;33.88
3959,3959;98928;30.51
3960,3960;98929;28.82
3961,3961;98930;25.98
3962,3962;98931;20. Apr
3963,3963;98932;19. Jan
3964,3964;98933;17.67
3965,3965;98934;17.97
3966,3966;98935;20. Jan
3967,3967;98936;19. Aug
3968,3968;98937;13.94
3969,3969;98938;Sep 43
3970,3970;98939;13.36
3971,3971;98940;Jul 56
3972,3972;98941;0.5516000000000009
3973,3973;98942;0.5516000000000009
3974,3974;98943;0.5516000000000009
3975,3975;98944;Jul 68
3976,3976;98945;10. Mrz
3977,3977;98946;14. Mrz
3978,3978;98947;13. Mrz
3979,3979;98948;12. Apr
3980,3980;98949;11. Jul
3981,3981;98950;Sep 23
3982,3982;98951;Mrz 94
3983,3983;98952;Jul 55
3984,3984;98953;Mai 14
3985,3985;98954;Jan 91
3986,3986;98955;Jul 55
3987,3987;98956;14. Mrz
3988,3988;98957;09. Feb
3989,3989;98958;14. Jul
3990,3990;98959;15.96
3991,3991;98960;19. Jan
3992,3992;98961;19. Jan
3993,3993;98962;28.74
3994,3994;98963;24. Mrz
3995,3995;98964;15. Mrz
3996,3996;98965;16.0
3997,3997;98966;15.31
3998,3998;98967;15. Jun
3999,3999;98968;23. Mrz
4000,4000;98969;31. Jul
4001,4001;98970;31. Jul
4002,4002;98971;33.95
4003,4003;98972;32.55
4004,4004;98973;31.91
4005,4005;98974;30.46
4006,4006;98975;28. Mai
4007,4007;98976;24. Jan
4008,4008;98977;22. Jul
4009,4009;98978;21. Aug
4010,4010;98979;22.0
4011,4011;98980;27.95
4012,4012;98981;28.21
4013,4013;98982;27.44
4014,4014;98983;29. Sep
4015,4015;98984;30.17
4016,4016;98985;29. Jun
4017,4017;98986;29.0
4018,4018;98987;25. Jan
4019,4019;98988;19.57
4020,4020;98989;15.93
4021,4021;98990;Sep 28
4022,4022;98991;Sep 36
4023,4023;98992;17. Aug
4024,4024;98993;25.36
4025,4025;98994;32.15
4026,4026;98995;33.91
4027,4027;98996;33.95
4028,4028;98997;33.93
4029,4029;98998;30.95
4030,4030;98999;29.54
4031,4031;99000;28.36
4032,4032;99001;27.77
4033,4033;99002;27.26
4034,4034;99003;26.97
4035,4035;99004;30.91
4036,4036;99005;39.94
4037,4037;99006;43.35
4038,4038;99007;45.39
4039,4039;99008;41.05
4040,4040;99009;39.88
4041,4041;99010;37.97
4042,4042;99011;35.9
4043,4043;99012;33.83
4044,4044;99013;31.04
4045,4045;99014;30.43
4046,4046;99015;30. Jan
4047,4047;99016;30.85
4048,4048;99017;33.92
4049,4049;99018;37.95
4050,4050;99019;38.0
4051,4051;99020;37.71
4052,4052;99021;34.08
4053,4053;99022;31. Jul
4054,4054;99023;30.35
4055,4055;99024;30.02
4056,4056;99025;29.94
4057,4057;99026;30.25
4058,4058;99027;30.83
4059,4059;99028;31.81
4060,4060;99029;38.9
4061,4061;99030;46.88
4062,4062;99031;48.38
4063,4063;99032;43.67
4064,4064;99033;38.97
4065,4065;99034;37.4
4066,4066;99035;37.1
4067,4067;99036;36.61
4068,4068;99037;34.47
4069,4069;99038;33.07
4070,4070;99039;33.73
4071,4071;99040;36.89
4072,4072;99041;38.92
4073,4073;99042;41.19
4074,4074;99043;44.01
4075,4075;99044;43.06
4076,4076;99045;38.05
4077,4077;99046;34.16
4078,4078;99047;32.03
4079,4079;99048;32.95
4080,4080;99049;31.43
4081,4081;99050;31.62
4082,4082;99051;31.71
4083,4083;99052;33.2
4084,4084;99053;42.03
4085,4085;99054;48.41
4086,4086;99055;52.0
4087,4087;99056;43.87
4088,4088;99057;38.47
4089,4089;99058;36.32
4090,4090;99059;33.86
4091,4091;99060;32.4
4092,4092;99061;31. Jul
4093,4093;99062;31.09
4094,4094;99063;33.01
4095,4095;99064;36.89
4096,4096;99065;39.94
4097,4097;99066;45.01
4098,4098;99067;46.61
4099,4099;99068;44.06
4100,4100;99069;35.23
4101,4101;99070;29.22
4102,4102;99071;29. Mrz
4103,4103;99072;25. Mai
4104,4104;99073;26.52
4105,4105;99074;25.25
4106,4106;99075;24. Mai
4107,4107;99076;28.25
4108,4108;99077;40.02
4109,4109;99078;42.5
4110,4110;99079;42.61
4111,4111;99080;38.95
4112,4112;99081;34.47
4113,4113;99082;31.97
4114,4114;99083;28. Aug
4115,4115;99084;21.15
4116,4116;99085;20.79
4117,4117;99086;19.84
4118,4118;99087;24. Apr
4119,4119;99088;27. Aug
4120,4120;99089;29.14
4121,4121;99090;31.02
4122,4122;99091;30.64
4123,4123;99092;24. Jan
4124,4124;99093;16.26
4125,4125;99094;Mrz 55
4126,4126;99095;0.88
4127,4127;99096;8.0
4128,4128;99097;Aug 22
4129,4129;99098;08. Mrz
4130,4130;99099;09. Aug
4131,4131;99100;Sep 18
4132,4132;99101;Sep 19
4133,4133;99102;Okt 72
4134,4134;99103;13. Sep
4135,4135;99104;13.47
4136,4136;99105;Sep 54
4137,4137;99106;09. Dez
4138,4138;99107;09. Apr
4139,4139;99108;08. Jan
4140,4140;99109;05. Feb
4141,4141;99110;07. Nov
4142,4142;99111;09. Mai
4143,4143;99112;Okt 72
4144,4144;99113;20.79
4145,4145;99114;23. Jan
4146,4146;99115;24. Mai
4147,4147;99116;24. Feb
4148,4148;99117;24.15
4149,4149;99118;20. Feb
4150,4150;99119;09. Apr
4151,4151;99120;Aug 97
4152,4152;99121;Aug 31
4153,4153;99122;Aug 94
4154,4154;99123;10. Mai
4155,4155;99124;09. Apr
4156,4156;99125;09. Feb
4157,4157;99126;08. Apr
4158,4158;99127;Aug 89
4159,4159;99128;Aug 86
4160,4160;99129;Feb 96
4161,4161;99130;Jun 54
4162,4162;99131;Mrz 72
4163,4163;99132;0.5516000000000009
4164,4164;99133;0.5516000000000009
4165,4165;99134;0.5516000000000009
4166,4166;99135;0.5516000000000009
4167,4167;99136;07. Jun
4168,4168;99137;21. Aug
4169,4169;99138;30.63
4170,4170;99139;34.54
4171,4171;99140;36.65
4172,4172;99141;37.1
4173,4173;99142;29.95
4174,4174;99143;29.19
4175,4175;99144;27.65
4176,4176;99145;27.42
4177,4177;99146;26.48
4178,4178;99147;27.46
4179,4179;99148;30.26
4180,4180;99149;38.83
4181,4181;99150;40.89
4182,4182;99151;40.86
4183,4183;99152;31. Aug
4184,4184;99153;24. Jun
4185,4185;99154;Dez 82
4186,4186;99155;09. Jul
4187,4187;99156;20. Jan
4188,4188;99157;22.44
4189,4189;99158;24. Sep
4190,4190;99159;27.71
4191,4191;99160;32.19
4192,4192;99161;38.35
4193,4193;99162;43.3
4194,4194;99163;43.59
4195,4195;99164;44.51
4196,4196;99165;44.38
4197,4197;99166;38.55
4198,4198;99167;34.01
4199,4199;99168;31. Jul
4200,4200;99169;31.2
4201,4201;99170;29.98
4202,4202;99171;29.97
4203,4203;99172;30. Mai
4204,4204;99173;37.03
4205,4205;99174;41.17
4206,4206;99175;43.0
4207,4207;99176;41.94
4208,4208;99177;39.81
4209,4209;99178;38.1
4210,4210;99179;35.09
4211,4211;99180;33.91
4212,4212;99181;31.72
4213,4213;99182;31.59
4214,4214;99183;32.46
4215,4215;99184;36.55
4216,4216;99185;39.93
4217,4217;99186;42.95
4218,4218;99187;42.94
4219,4219;99188;41.98
4220,4220;99189;38.42
4221,4221;99190;33.4
4222,4222;99191;30.54
4223,4223;99192;30.99
4224,4224;99193;30.95
4225,4225;99194;30.54
4226,4226;99195;30.44
4227,4227;99196;33.1
4228,4228;99197;42.3
4229,4229;99198;46.95
4230,4230;99199;53.47
4231,4231;99200;46.98
4232,4232;99201;45.61
4233,4233;99202;44.75
4234,4234;99203;44.01
4235,4235;99204;42.0
4236,4236;99205;39.11
4237,4237;99206;38.64
4238,4238;99207;38.61
4239,4239;99208;41.92
4240,4240;99209;43.86
4241,4241;99210;44.09
4242,4242;99211;44.34
4243,4243;99212;42.93
4244,4244;99213;39.1
4245,4245;99214;32.58
4246,4246;99215;32.19
4247,4247;99216;31.46
4248,4248;99217;31.06
4249,4249;99218;31.04
4250,4250;99219;31.52
4251,4251;99220;32.48
4252,4252;99221;41.19
4253,4253;99222;44.97
4254,4254;99223;45.93
4255,4255;99224;43.67
4256,4256;99225;42.92
4257,4257;99226;40.95
4258,4258;99227;35.83
4259,4259;99228;34.99
4260,4260;99229;32.01
4261,4261;99230;32.9
4262,4262;99231;32.89
4263,4263;99232;35.05
4264,4264;99233;37.96
4265,4265;99234;41.97
4266,4266;99235;41.91
4267,4267;99236;41.08
4268,4268;99237;34.87
4269,4269;99238;32.0
4270,4270;99239;31.38
4271,4271;99240;31.23
4272,4272;99241;30.61
4273,4273;99242;30.92
4274,4274;99243;31.41
4275,4275;99244;33.52
4276,4276;99245;37.14
4277,4277;99246;45.4
4278,4278;99247;46.94
4279,4279;99248;44.99
4280,4280;99249;42.9
4281,4281;99250;41.9
4282,4282;99251;38.99
4283,4283;99252;35.46
4284,4284;99253;33.62
4285,4285;99254;33.05
4286,4286;99255;32.76
4287,4287;99256;33.78
4288,4288;99257;40.29
4289,4289;99258;43.91
4290,4290;99259;42.99
4291,4291;99260;37.97
4292,4292;99261;32.65
4293,4293;99262;31. Aug
4294,4294;99263;33.61
4295,4295;99264;28.44
4296,4296;99265;29.88
4297,4297;99266;29.86
4298,4298;99267;30.16
4299,4299;99268;30.58
4300,4300;99269;32.46
4301,4301;99270;33.72
4302,4302;99271;32.69
4303,4303;99272;32.56
4304,4304;99273;28.81
4305,4305;99274;26.82
4306,4306;99275;25.43
4307,4307;99276;23. Sep
4308,4308;99277;25.24
4309,4309;99278;25. Apr
4310,4310;99279;27.46
4311,4311;99280;29.19
4312,4312;99281;32.54
4313,4313;99282;34.93
4314,4314;99283;34.79
4315,4315;99284;34.9
4316,4316;99285;32.93
4317,4317;99286;30.47
4318,4318;99287;29.29
4319,4319;99288;26. Feb
4320,4320;99289;22. Jun
4321,4321;99290;13.13
4322,4322;99291;Sep 63
4323,4323;99292;10. Jun
4324,4324;99293;16. Aug
4325,4325;99294;09. Jun
4326,4326;99295;Sep 56
4327,4327;99296;Aug 71
4328,4328;99297;Mrz 23
4329,4329;99298;0.5516000000000009
4330,4330;99299;0.5516000000000009
4331,4331;99300;0.5516000000000009
4332,4332;99301;0.5516000000000009
4333,4333;99302;0.5516000000000009
4334,4334;99303;0.5516000000000009
4335,4335;99304;0.5516000000000009
4336,4336;99305;0.5516000000000009
4337,4337;99306;Aug 86
4338,4338;99307;10. Aug
4339,4339;99308;Aug 87
4340,4340;99309;0.5516000000000009
4341,4341;99310;0.5516000000000009
4342,4342;99311;0.5516000000000009
4343,4343;99312;0.5516000000000009
4344,4344;99313;0.5516000000000009
4345,4345;99314;0.5516000000000009
4346,4346;99315;0.5516000000000009
4347,4347;99316;0.5516000000000009
4348,4348;99317;0.5516000000000009
4349,4349;99318;0.5516000000000009
4350,4350;99319;0.5516000000000009
4351,4351;99320;0.5516000000000009
4352,4352;99321;0.5516000000000009
4353,4353;99322;0.5516000000000009
4354,4354;99323;0.5516000000000009
4355,4355;99324;0.5516000000000009
4356,4356;99325;0.5516000000000009
4357,4357;99326;0.5516000000000009
4358,4358;99327;0.5516000000000009
4359,4359;99328;Jul 42
4360,4360;99329;14. Jan
4361,4361;99330;25.78
4362,4362;99331;24. Sep
4363,4363;99332;22.98
4364,4364;99333;22. Sep
4365,4365;99334;12. Mai
4366,4366;99335;13.47
4367,4367;99336;12. Jan
4368,4368;99337;Okt 41
4369,4369;99338;12. Mrz
4370,4370;99339;Sep 69
4371,4371;99340;25. Mrz
4372,4372;99341;33.95
4373,4373;99342;38.97
4374,4374;99343;39.98
4375,4375;99344;35.84
4376,4376;99345;34.85
4377,4377;99346;33.47
4378,4378;99347;31.04
4379,4379;99348;30.78
4380,4380;99349;30. Apr
4381,4381;99350;30.41
4382,4382;99351;30.43
4383,4383;99352;31.02
4384,4384;99353;34.97
4385,4385;99354;38.52
4386,4386;99355;38.57
4387,4387;99356;35.23
4388,4388;99357;33.34
4389,4389;99358;28.46
4390,4390;99359;28.59
4391,4391;99360;27.43
4392,4392;99361;27.48
4393,4393;99362;28. Mai
4394,4394;99363;30.35
4395,4395;99364;31.95
4396,4396;99365;39.51
4397,4397;99366;44.99
4398,4398;99367;45.0
4399,4399;99368;39.73
4400,4400;99369;38.97
4401,4401;99370;38.48
4402,4402;99371;34.27
4403,4403;99372;33.94
4404,4404;99373;34.01
4405,4405;99374;32.83
4406,4406;99375;31.79
4407,4407;99376;32.43
4408,4408;99377;34.9
4409,4409;99378;37.66
4410,4410;99379;38.94
4411,4411;99380;36.97
4412,4412;99381;30.52
4413,4413;99382;28. Jun
4414,4414;99383;26.91
4415,4415;99384;26.26
4416,4416;99385;24.57
4417,4417;99386;24.82
4418,4418;99387;25. Aug
4419,4419;99388;27.57
4420,4420;99389;33.23
4421,4421;99390;38.94
4422,4422;99391;39.91
4423,4423;99392;39.14
4424,4424;99393;38.94
4425,4425;99394;38.95
4426,4426;99395;34.17
4427,4427;99396;31.94
4428,4428;99397;30.46
4429,4429;99398;30. Apr
4430,4430;99399;29.79
4431,4431;99400;34.4
4432,4432;99401;36.97
4433,4433;99402;38.97
4434,4434;99403;38.95
4435,4435;99404;36.54
4436,4436;99405;32.23
4437,4437;99406;26.97
4438,4438;99407;28.97
4439,4439;99408;28.82
4440,4440;99409;28.42
4441,4441;99410;28.61
4442,4442;99411;29. Apr
4443,4443;99412;30.99
4444,4444;99413;37.17
4445,4445;99414;43.82
4446,4446;99415;48.98
4447,4447;99416;49.91
4448,4448;99417;47.9
4449,4449;99418;46.38
4450,4450;99419;42.0
4451,4451;99420;40.09
4452,4452;99421;36.97
4453,4453;99422;35.37
4454,4454;99423;34.9
4455,4455;99424;37.67
4456,4456;99425;40.33
4457,4457;99426;42.09
4458,4458;99427;41.16
4459,4459;99428;38.98
4460,4460;99429;39.27
4461,4461;99430;34.9
4462,4462;99431;37.04
4463,4463;99432;32.47
4464,4464;99433;31.04
4465,4465;99434;30.71
4466,4466;99435;30.57
4467,4467;99436;30.86
4468,4468;99437;30.92
4469,4469;99438;31.14
4470,4470;99439;33.92
4471,4471;99440;33.06
4472,4472;99441;31.53
4473,4473;99442;30.64
4474,4474;99443;30.79
4475,4475;99444;30. Jan
4476,4476;99445;29. Jun
4477,4477;99446;28.93
4478,4478;99447;28.28
4479,4479;99448;31.02
4480,4480;99449;33.82
4481,4481;99450;37.94
4482,4482;99451;39.9
4483,4483;99452;39.5
4484,4484;99453;38.92
4485,4485;99454;33.93
4486,4486;99455;28.31
4487,4487;99456;26.73
4488,4488;99457;26.48
4489,4489;99458;26.17
4490,4490;99459;26.83
4491,4491;99460;26.25
4492,4492;99461;25.43
4493,4493;99462;26.66
4494,4494;99463;28.66
4495,4495;99464;30. Jun
4496,4496;99465;30.33
4497,4497;99466;30.18
4498,4498;99467;29. Mai
4499,4499;99468;27. Jun
4500,4500;99469;24.0
4501,4501;99470;24.15
4502,4502;99471;25.51
4503,4503;99472;27. Apr
4504,4504;99473;29. Aug
4505,4505;99474;31.18
4506,4506;99475;32.13
4507,4507;99476;32.01
4508,4508;99477;31.26
4509,4509;99478;27.0
4510,4510;99479;27.48
4511,4511;99480;26. Jan
4512,4512;99481;25.81
4513,4513;99482;24.73
4514,4514;99483;25.14
4515,4515;99484;27.91
4516,4516;99485;32.0
4517,4517;99486;36.06
4518,4518;99487;40.02
4519,4519;99488;39.93
4520,4520;99489;38.97
4521,4521;99490;39.98
4522,4522;99491;40.55
4523,4523;99492;36.74
4524,4524;99493;32.06
4525,4525;99494;31.44
4526,4526;99495;31. Mai
4527,4527;99496;32.41
4528,4528;99497;34.0
4529,4529;99498;38.8
4530,4530;99499;37.62
4531,4531;99500;37.99
4532,4532;99501;35.07
4533,4533;99502;32.44
4534,4534;99503;30.81
4535,4535;99504;30.56
4536,4536;99505;29. Mai
4537,4537;99506;28.94
4538,4538;99507;29. Sep
4539,4539;99508;32.07
4540,4540;99509;42.83
4541,4541;99510;50.45
4542,4542;99511;54.99
4543,4543;99512;48.65
4544,4544;99513;44.75
4545,4545;99514;43.83
4546,4546;99515;40.63
4547,4547;99516;38.0
4548,4548;99517;35.57
4549,4549;99518;36.2
4550,4550;99519;34.44
4551,4551;99520;39.64
4552,4552;99521;44.9
4553,4553;99522;47.45
4554,4554;99523;49.12
4555,4555;99524;46.93
4556,4556;99525;39.9
4557,4557;99526;34.06
4558,4558;99527;32.06
4559,4559;99528;30.99
4560,4560;99529;30.75
4561,4561;99530;30.72
4562,4562;99531;31. Mrz
4563,4563;99532;33.11
4564,4564;99533;42.04
4565,4565;99534;49.98
4566,4566;99535;49.07
4567,4567;99536;43.86
4568,4568;99537;39.16
4569,4569;99538;39.22
4570,4570;99539;36.13
4571,4571;99540;36.12
4572,4572;99541;34.52
4573,4573;99542;34.12
4574,4574;99543;35.01
4575,4575;99544;41.08
4576,4576;99545;44.01
4577,4577;99546;48.04
4578,4578;99547;47.35
4579,4579;99548;48.04
4580,4580;99549;42.94
4581,4581;99550;32.6
4582,4582;99551;31.16
4583,4583;99552;30.41
4584,4584;99553;29. Mai
4585,4585;99554;29.17
4586,4586;99555;29.59
4587,4587;99556;30.89
4588,4588;99557;34.91
4589,4589;99558;43.1
4590,4590;99559;44.49
4591,4591;99560;41.93
4592,4592;99561;38.54
4593,4593;99562;37.47
4594,4594;99563;35.32
4595,4595;99564;34.38
4596,4596;99565;32.64
4597,4597;99566;33.82
4598,4598;99567;33.19
4599,4599;99568;34.8
4600,4600;99569;35.75
4601,4601;99570;34.94
4602,4602;99571;33.11
4603,4603;99572;31. Mai
4604,4604;99573;27. Jun
4605,4605;99574;26. Jan
4606,4606;99575;26. Mai
4607,4607;99576;27.23
4608,4608;99577;27.29
4609,4609;99578;27.27
4610,4610;99579;27. Aug
4611,4611;99580;29.0
4612,4612;99581;34.37
4613,4613;99582;41.95
4614,4614;99583;43.91
4615,4615;99584;42.0
4616,4616;99585;42.95
4617,4617;99586;42.02
4618,4618;99587;36.03
4619,4619;99588;31.62
4620,4620;99589;30.86
4621,4621;99590;30.45
4622,4622;99591;31.38
4623,4623;99592;36.46
4624,4624;99593;40.65
4625,4625;99594;42.0
4626,4626;99595;42.62
4627,4627;99596;42.93
4628,4628;99597;42.93
4629,4629;99598;35.91
4630,4630;99599;29. Sep
4631,4631;99600;29.66
4632,4632;99601;29. Mai
4633,4633;99602;28.52
4634,4634;99603;28. Dez
4635,4635;99604;28.73
4636,4636;99605;29. Mai
4637,4637;99606;30.91
4638,4638;99607;35.02
4639,4639;99608;35.45
4640,4640;99609;32.0
4641,4641;99610;31.04
4642,4642;99611;30.28
4643,4643;99612;28.75
4644,4644;99613;27. Sep
4645,4645;99614;27. Jul
4646,4646;99615;27.44
4647,4647;99616;29. Sep
4648,4648;99617;34.79
4649,4649;99618;40.0
4650,4650;99619;41.91
4651,4651;99620;41.88
4652,4652;99621;40.0
4653,4653;99622;31. Aug
4654,4654;99623;27.66
4655,4655;99624;26.54
4656,4656;99625;25.65
4657,4657;99626;25.63
4658,4658;99627;25. Feb
4659,4659;99628;25.0
4660,4660;99629;25.56
4661,4661;99630;25.46
4662,4662;99631;25.34
4663,4663;99632;26. Apr
4664,4664;99633;25. Apr
4665,4665;99634;26.48
4666,4666;99635;27. Feb
4667,4667;99636;24. Mrz
4668,4668;99637;21. Jun
4669,4669;99638;20.99
4670,4670;99639;23. Sep
4671,4671;99640;27.63
4672,4672;99641;32.07
4673,4673;99642;35.96
4674,4674;99643;39.55
4675,4675;99644;40.99
4676,4676;99645;38.17
4677,4677;99646;31.46
4678,4678;99647;30.32
4679,4679;99648;27.43
4680,4680;99649;27.18
4681,4681;99650;26. Jul
4682,4682;99651;27.16
4683,4683;99652;29.77
4684,4684;99653;35.38
4685,4685;99654;44.02
4686,4686;99655;46.1
4687,4687;99656;43.95
4688,4688;99657;41.94
4689,4689;99658;40.07
4690,4690;99659;35.66
4691,4691;99660;35.04
4692,4692;99661;33.48
4693,4693;99662;32.98
4694,4694;99663;33.14
4695,4695;99664;37.74
4696,4696;99665;42.82
4697,4697;99666;45.73
4698,4698;99667;44.2
4699,4699;99668;42.29
4700,4700;99669;40.22
4701,4701;99670;31. Aug
4702,4702;99671;29. Mai
4703,4703;99672;28. Jan
4704,4704;99673;26. Jul
4705,4705;99674;26.53
4706,4706;99675;26.38
4707,4707;99676;27.93
4708,4708;99677;31.81
4709,4709;99678;39.96
4710,4710;99679;41.35
4711,4711;99680;38.42
4712,4712;99681;34.53
4713,4713;99682;34.84
4714,4714;99683;31.88
4715,4715;99684;31.06
4716,4716;99685;31.58
4717,4717;99686;32.33
4718,4718;99687;34.52
4719,4719;99688;37.04
4720,4720;99689;41.0
4721,4721;99690;42.94
4722,4722;99691;42.77
4723,4723;99692;41.5
4724,4724;99693;37.01
4725,4725;99694;31.92
4726,4726;99695;29.66
4727,4727;99696;27. Jul
4728,4728;99697;27.17
4729,4729;99698;26.45
4730,4730;99699;26.49
4731,4731;99700;27.58
4732,4732;99701;36.19
4733,4733;99702;41.0
4734,4734;99703;41.0
4735,4735;99704;38.95
4736,4736;99705;33.54
4737,4737;99706;32.94
4738,4738;99707;31. Mrz
4739,4739;99708;30.21
4740,4740;99709;29.14
4741,4741;99710;28.22
4742,4742;99711;29.48
4743,4743;99712;34.77
4744,4744;99713;38.34
4745,4745;99714;40.98
4746,4746;99715;37.9
4747,4747;99716;34.02
4748,4748;99717;31. Jan
4749,4749;99718;26.68
4750,4750;99719;26. Apr
4751,4751;99720;24.31
4752,4752;99721;22.43
4753,4753;99722;20.68
4754,4754;99723;22.46
4755,4755;99724;26. Jun
4756,4756;99725;32.68
4757,4757;99726;40.4
4758,4758;99727;42.98
4759,4759;99728;37.93
4760,4760;99729;33.14
4761,4761;99730;31.75
4762,4762;99731;31.02
4763,4763;99732;29.99
4764,4764;99733;31.0
4765,4765;99734;30.78
4766,4766;99735;36.1
4767,4767;99736;37.98
4768,4768;99737;39.45
4769,4769;99738;39.54
4770,4770;99739;39.91
4771,4771;99740;38.95
4772,4772;99741;37.86
4773,4773;99742;32.26
4774,4774;99743;30.0
4775,4775;99744;28. Jun
4776,4776;99745;26.67
4777,4777;99746;26.31
4778,4778;99747;25.97
4779,4779;99748;27. Jun
4780,4780;99749;30. Sep
4781,4781;99750;39.91
4782,4782;99751;41.55
4783,4783;99752;39.9
4784,4784;99753;38.95
4785,4785;99754;39.8
4786,4786;99755;37.72
4787,4787;99756;36.38
4788,4788;99757;35.05
4789,4789;99758;34.59
4790,4790;99759;31.06
4791,4791;99760;36.01
4792,4792;99761;38.5
4793,4793;99762;38.97
4794,4794;99763;36.04
4795,4795;99764;37.0
4796,4796;99765;36.98
4797,4797;99766;32.76
4798,4798;99767;24. Feb
4799,4799;99768;24.26
4800,4800;99769;24.74
4801,4801;99770;26.71
4802,4802;99771;25.93
4803,4803;99772;24. Aug
4804,4804;99773;26. Mai
4805,4805;99774;26. Jun
4806,4806;99775;27.0
4807,4807;99776;25. Mrz
4808,4808;99777;23.99
4809,4809;99778;24. Nov
4810,4810;99779;23.83
4811,4811;99780;22.83
4812,4812;99781;21.44
4813,4813;99782;21.73
4814,4814;99783;23.92
4815,4815;99784;25.64
4816,4816;99785;29.0
4817,4817;99786;33.34
4818,4818;99787;33.5
4819,4819;99788;33.08
4820,4820;99789;34.12
4821,4821;99790;30. Mai
4822,4822;99791;23.66
4823,4823;99792;18. Dez
4824,4824;99793;14. Dez
4825,4825;99794;Dez 18
4826,4826;99795;Nov 65
4827,4827;99796;Nov 52
4828,4828;99797;Nov 98
4829,4829;99798;Dez 36
4830,4830;99799;13. Jul
4831,4831;99800;12. Jul
4832,4832;99801;10. Feb
4833,4833;99802;Nov 86
